Time,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW,CRW
,Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
736,0.865986,1.03272,1.01709,0.777449,0.871376,0.820802,0.916067,0.894922,0.890185,0.881463,0.771534,0.857462,0.791508,0.81205,0.906474,0.910296,0.910644,0.90015,0.885998,0.90483,0.85225,0.908019,0.889448,0.889019,0.930984,0.928249,0.864819,0.902971,0.947174,0.905333,0.844568,0.91465,0.889352,0.859185,0.900931,0.875875,0.938664,0.792812,0.912372,0.889561,0.903166,0.902617,0.788612,0.888365,0.856946,0.922565,0.881311,0.851749,0.914828,0.912113,0.842833,0.88122,0.966041,0.904162,0.927463,0.944383
737,0.865075,1.03769,1.01436,0.784018,0.868925,0.825782,0.91855,0.907131,0.894171,0.886114,0.765506,0.857734,0.788799,0.809161,0.911696,0.908888,0.907623,0.895739,0.883396,0.903629,0.850788,0.917016,0.89815,0.901324,0.929958,0.927281,0.862427,0.899669,0.953049,0.903791,0.847634,0.924662,0.898522,0.860028,0.911752,0.874839,0.936187,0.792162,0.913423,0.887947,0.908241,0.915846,0.784366,0.903739,0.855667,0.923096,0.879633,0.849553,0.919069,0.921606,0.846082,0.885615,0.970753,0.912936,0.929402,0.951396
738,0.865409,1.03938,1.03882,0.80223,0.866038,0.829278,0.925552,0.907561,0.895521,0.88747,0.760935,0.858352,0.784544,0.80658,0.918352,0.907569,0.904687,0.897115,0.887532,0.902221,0.850096,0.92065,0.899409,0.904094,0.927649,0.930794,0.860588,0.897991,0.963116,0.907213,0.853259,0.92618,0.900256,0.8653,0.912396,0.874898,0.94298,0.790923,0.911158,0.887532,0.913734,0.916901,0.780808,0.906336,0.854163,0.927891,0.877768,0.84843,0.923361,0.921947,0.848333,0.886431,0.97669,0.912923,0.929541,0.958801
739,0.866285,1.03931,1.04106,0.811525,0.865982,0.829479,0.936104,0.908988,0.895901,0.888183,0.75997,0.858897,0.784726,0.804232,0.928786,0.912042,0.906088,0.902859,0.891785,0.899759,0.85193,0.923034,0.900075,0.904228,0.929357,0.936462,0.861016,0.900309,0.974235,0.911804,0.859174,0.924684,0.901253,0.868942,0.913393,0.874249,0.950395,0.7799,0.911143,0.89168,0.923467,0.916855,0.782009,0.908293,0.855426,0.935094,0.876676,0.849636,0.933905,0.922396,0.850965,0.886588,0.983412,0.911234,0.934704,0.971005
740,0.867256,1.04115,1.03838,0.82136,0.871207,0.835673,0.947768,0.906834,0.893899,0.88952,0.756408,0.858967,0.785665,0.801745,0.938673,0.919247,0.909685,0.908401,0.902469,0.900778,0.850056,0.923544,0.900353,0.903648,0.933259,0.939807,0.860729,0.906603,0.98298,0.921636,0.868995,0.923579,0.898815,0.877251,0.912126,0.873521,0.956992,0.776783,0.912158,0.89891,0.930869,0.915269,0.782976,0.908474,0.855988,0.942148,0.880237,0.852958,0.942911,0.92172,0.860177,0.887317,0.98974,0.912007,0.93821,0.98234
741,0.873654,1.04631,1.02434,0.828777,0.876035,0.840778,0.956279,0.903809,0.887601,0.890228,0.75532,0.863401,0.785594,0.796048,0.947406,0.928195,0.913821,0.915709,0.909333,0.904868,0.853567,0.92527,0.898825,0.902766,0.93804,0.947394,0.86408,0.911594,0.991887,0.929553,0.873487,0.921593,0.893341,0.884836,0.908969,0.873071,0.963993,0.776315,0.912298,0.904447,0.935043,0.916001,0.78238,0.908997,0.857703,0.948979,0.885367,0.85529,0.952821,0.92101,0.857259,0.886862,0.99326,0.914908,0.945121,0.991981
742,0.877057,1.05223,1.02401,0.832226,0.879961,0.840444,0.965019,0.903459,0.8963,0.896869,0.756976,0.866285,0.785196,0.792877,0.953865,0.935162,0.91976,0.923253,0.914823,0.908715,0.857143,0.926408,0.904849,0.897413,0.942639,0.951578,0.867103,0.916792,1.00018,0.935948,0.876618,0.914931,0.895727,0.890952,0.910057,0.8761,0.97044,0.77462,0.916035,0.908764,0.934927,0.921448,0.781195,0.904535,0.860224,0.9547,0.888448,0.858354,0.959076,0.920264,0.861954,0.891769,0.993577,0.917418,0.951618,1.00154
743,0.87999,1.05561,1.02582,0.835369,0.884631,0.840944,0.973569,0.905156,0.897436,0.896085,0.755342,0.870239,0.781064,0.790956,0.957456,0.938626,0.92484,0.92743,0.919686,0.912533,0.860651,0.930754,0.905052,0.899908,0.948058,0.956567,0.87003,0.920962,1.00407,0.942978,0.87722,0.91814,0.896762,0.896994,0.912021,0.878154,0.978197,0.773162,0.922054,0.91281,0.934186,0.923451,0.783534,0.906008,0.861873,0.960909,0.891051,0.861798,0.962017,0.923562,0.859779,0.892566,0.992656,0.921033,0.956441,1.00795
744,0.884329,1.05954,1.04771,0.83778,0.888915,0.842207,0.977189,0.909191,0.901686,0.901037,0.755583,0.866742,0.7761,0.789602,0.951165,0.943812,0.928554,0.931854,0.923353,0.916798,0.864913,0.93404,0.910091,0.903495,0.951996,0.962133,0.874646,0.925719,1.00648,0.944763,0.876969,0.922527,0.900918,0.898989,0.916298,0.880273,0.98299,0.769772,0.925268,0.918192,0.909235,0.928079,0.785376,0.909472,0.857692,0.967211,0.895253,0.865857,0.961552,0.927525,0.857408,0.896604,0.984985,0.924933,0.961706,1.0111
745,0.889302,1.06365,1.05178,0.83888,0.894296,0.842596,0.976072,0.914282,0.893894,0.901574,0.76047,0.87109,0.772152,0.785235,0.949472,0.949649,0.934004,0.934874,0.924087,0.923674,0.868616,0.939407,0.912658,0.908967,0.957191,0.967538,0.878925,0.929256,1.00741,0.94474,0.879341,0.928498,0.901624,0.898027,0.918952,0.866002,0.987731,0.774827,0.93175,0.919923,0.907738,0.933859,0.787583,0.914417,0.856892,0.964415,0.901623,0.868745,0.955233,0.933378,0.857634,0.889553,0.981474,0.929941,0.966814,1.0092
746,0.891668,1.06997,1.07475,0.839086,0.894087,0.844824,0.976022,0.919605,0.898528,0.905193,0.764444,0.873718,0.766417,0.782166,0.947343,0.952619,0.936629,0.931425,0.925473,0.924955,0.87154,0.945661,0.91657,0.915557,0.959235,0.958862,0.880064,0.930644,1.00795,0.946466,0.87976,0.936255,0.906171,0.896597,0.925124,0.869074,0.977962,0.774725,0.934058,0.92221,0.906688,0.939321,0.786403,0.918946,0.859909,0.960777,0.900878,0.867085,0.952344,0.941102,0.856624,0.893925,0.965052,0.935781,0.965367,1.0103
747,0.893601,1.07106,1.08754,0.841025,0.895007,0.846488,0.978641,0.925455,0.905072,0.91193,0.766855,0.875035,0.7645,0.780429,0.947723,0.953464,0.93997,0.935764,0.925819,0.928512,0.87271,0.951742,0.923211,0.922163,0.96318,0.966547,0.882716,0.932379,1.01137,0.950091,0.881281,0.942269,0.911191,0.902153,0.93056,0.873994,0.987465,0.758412,0.937684,0.922929,0.908502,0.945965,0.785156,0.92558,0.862096,0.968655,0.902922,0.86663,0.953918,0.947143,0.855769,0.900314,0.966012,0.942826,0.970715,1.01223
748,0.894309,1.06547,1.1039,0.842395,0.90663,0.849565,0.978308,0.92982,0.910325,0.917686,0.764225,0.876138,0.77207,0.779681,0.947815,0.962378,0.94555,0.943196,0.933208,0.935249,0.871171,0.945495,0.928438,0.928052,0.968972,0.97592,0.883957,0.938849,1.01285,0.958657,0.880106,0.943466,0.915195,0.905118,0.935582,0.876701,0.995404,0.763361,0.942404,0.930111,0.911363,0.951593,0.782468,0.9314,0.863682,0.971888,0.908751,0.872858,0.953675,0.949627,0.853774,0.904948,0.966608,0.94955,0.978323,1.01317
749,0.897561,1.06366,1.10514,0.84154,0.910094,0.849793,0.97662,0.937451,0.917862,0.924538,0.76583,0.87975,0.771473,0.781937,0.947972,0.97156,0.952448,0.951172,0.937007,0.941638,0.872609,0.951038,0.936386,0.935562,0.97608,0.981436,0.887334,0.945348,1.01378,0.963291,0.873743,0.949674,0.923169,0.902227,0.942937,0.885266,0.9998,0.767717,0.948115,0.929485,0.911826,0.958231,0.779895,0.938881,0.871985,0.976652,0.915586,0.872467,0.952958,0.956107,0.845805,0.912693,0.967408,0.956063,0.985831,1.01511
750,0.895914,1.06387,1.11911,0.836098,0.912184,0.849919,0.973072,0.944359,0.92485,0.930663,0.774129,0.883271,0.768862,0.782538,0.94795,0.975637,0.960574,0.952349,0.935893,0.949132,0.86018,0.958501,0.943555,0.942536,0.980908,0.982007,0.88017,0.950615,1.01428,0.962557,0.86859,0.957344,0.928693,0.901195,0.949137,0.89179,1.00596,0.763022,0.956166,0.922617,0.911921,0.965237,0.777213,0.946041,0.878615,0.975721,0.918327,0.86551,0.952583,0.963921,0.843077,0.919139,0.965406,0.962534,0.986995,1.01519
751,0.897285,1.06266,1.12234,0.834862,0.912486,0.852627,0.973727,0.949371,0.930599,0.938874,0.782619,0.88778,0.768369,0.782156,0.943787,0.96925,0.953018,0.956123,0.93647,0.946164,0.858954,0.963882,0.95074,0.948714,0.975816,0.990137,0.877278,0.945499,1.01461,0.966033,0.869843,0.96395,0.933905,0.9009,0.955015,0.897732,1.0174,0.758431,0.95325,0.922304,0.908845,0.97024,0.777507,0.951466,0.88303,0.984044,0.917816,0.866888,0.952199,0.971201,0.844804,0.926681,0.961425,0.969074,0.988282,1.01722
752,0.901979,1.06004,1.11987,0.831663,0.925148,0.848055,0.977768,0.93794,0.930927,0.939635,0.790284,0.891617,0.767777,0.781041,0.941487,0.98095,0.963722,0.974332,0.949684,0.953457,0.862612,0.964044,0.946108,0.939198,0.986046,1.00282,0.884753,0.957677,1.01666,0.982415,0.867406,0.957831,0.924983,0.902545,0.949053,0.903687,1.02534,0.754395,0.958337,0.932237,0.906084,0.964659,0.777497,0.934166,0.889482,0.99323,0.927123,0.871559,0.94663,0.973368,0.843953,0.927462,0.961013,0.967092,0.997043,1.02006
753,0.916187,1.05772,1.10225,0.825893,0.938786,0.843805,0.976937,0.949816,0.944629,0.94938,0.793401,0.903173,0.765066,0.777958,0.940694,0.995608,0.977575,0.985384,0.959465,0.966958,0.872582,0.974408,0.956482,0.94921,0.996478,1.01134,0.897785,0.971381,1.01053,0.991209,0.856083,0.96828,0.937932,0.901448,0.961447,0.92133,1.02936,0.750105,0.971875,0.944008,0.906418,0.976464,0.777366,0.944242,0.902113,0.999042,0.94156,0.883867,0.943843,0.988205,0.83443,0.94059,0.961509,0.979561,1.00887,1.01939
754,0.924741,1.05948,1.09728,0.825449,0.949626,0.843444,0.967834,0.962739,0.958262,0.961358,0.797948,0.910816,0.763419,0.774535,0.930306,1.00513,0.989785,0.991258,0.963967,0.979847,0.8773,0.98598,0.969175,0.963259,1.00795,1.01631,0.90661,0.97909,1.0032,0.991628,0.851388,0.981997,0.953377,0.90141,0.974788,0.933079,1.02953,0.748489,0.983537,0.948194,0.896758,0.989739,0.772318,0.957323,0.911403,0.997834,0.953672,0.888981,0.928928,1.00065,0.830123,0.95277,0.953566,0.991901,1.01467,1.00946
755,0.924349,1.06488,1.10764,0.814378,0.953306,0.838413,0.957219,0.975719,0.968945,0.970027,0.803485,0.914431,0.763303,0.77415,0.923481,1.00474,0.994604,0.993131,0.955343,0.986505,0.878681,0.997591,0.978599,0.97383,1.01197,1.02013,0.902027,0.97375,0.997043,0.986807,0.827027,0.994744,0.966405,0.894286,0.987308,0.940163,1.02999,0.748373,0.991805,0.948117,0.88996,1.00107,0.76837,0.967178,0.917434,0.996904,0.95651,0.891541,0.921264,1.01324,0.828718,0.960182,0.94985,0.999495,1.01925,1.00283
756,0.918921,1.06486,1.11194,0.804789,0.952115,0.835816,0.952486,0.973655,0.972573,0.965758,0.810837,0.920513,0.76302,0.771163,0.918097,0.996258,0.99096,0.99303,0.952853,0.983274,0.877061,1.00069,0.971339,0.977655,1.01042,1.0222,0.900384,0.976255,0.993529,0.985006,0.823831,0.999785,0.966446,0.88895,0.985607,0.945435,1.02885,0.75277,0.992442,0.947662,0.897378,0.994064,0.767585,0.965421,0.923659,0.993631,0.951555,0.888319,0.916165,1.02243,0.827448,0.957827,0.962338,0.991059,1.01683,0.998716
757,0.919931,1.06536,1.1098,0.80391,0.95421,0.835572,0.949788,0.9779,0.964556,0.955816,0.816029,0.92145,0.759053,0.772869,0.916617,0.99629,0.99223,0.993989,0.953274,0.986423,0.878135,1.00527,0.964376,0.981384,1.01454,1.0243,0.903254,0.977679,0.992405,0.984849,0.825497,1.00187,0.968671,0.886216,0.988274,0.950349,1.02787,0.761117,0.99492,0.947569,0.895769,0.991838,0.765002,0.968168,0.93026,0.993888,0.955115,0.887881,0.914253,1.02155,0.816097,0.954345,0.964613,0.993934,1.01918,0.99941
758,0.920008,1.06868,1.09863,0.804236,0.952473,0.835737,0.947412,0.986881,0.971145,0.961337,0.82225,0.921652,0.764425,0.775726,0.915117,0.999014,0.992844,0.996622,0.952338,0.986627,0.877686,1.01356,0.970189,0.988781,1.0188,1.02909,0.902924,0.97829,0.993931,0.983409,0.830619,1.00962,0.976969,0.885287,0.995427,0.953367,1.02772,0.768892,0.996121,0.946652,0.894133,0.998338,0.759919,0.976112,0.933514,0.99319,0.955205,0.888281,0.913519,1.02959,0.813288,0.958505,0.969999,0.995643,1.02166,0.999299
759,0.918684,1.07199,1.09048,0.805262,0.951458,0.836356,0.945854,0.990206,0.969351,0.960982,0.823036,0.919153,0.765431,0.783927,0.913901,0.996579,0.991492,0.995344,0.952698,0.98598,0.877854,1.01989,0.969241,0.993056,1.01965,1.02885,0.901835,0.97679,0.993199,0.983682,0.831383,1.0129,0.981438,0.886476,0.99915,0.954369,1.03032,0.768488,0.996745,0.944877,0.898981,0.99726,0.754303,0.979592,0.93195,0.991276,0.953769,0.886861,0.912331,1.03241,0.817512,0.958837,0.972989,0.994089,1.01969,0.998477
760,0.918792,1.0736,1.079,0.81555,0.951493,0.840348,0.944346,0.997572,0.965776,0.956924,0.823734,0.919439,0.767006,0.787155,0.917403,0.997407,0.990967,0.994903,0.953811,0.986145,0.878386,1.02279,0.966336,0.992392,1.01687,1.02701,0.902375,0.976494,0.995962,0.983516,0.836162,1.01478,0.979223,0.886672,1.00007,0.951944,1.02728,0.762235,0.992954,0.944683,0.907716,0.994151,0.747761,0.979568,0.931416,0.98833,0.953263,0.886096,0.912194,1.0357,0.808146,0.956614,0.97794,0.992093,1.0187,0.99628
761,0.920737,1.07149,1.05731,0.839046,0.953427,0.852562,0.946095,0.996714,0.967143,0.957293,0.825769,0.921866,0.769312,0.79001,0.923075,0.997713,0.987985,0.995246,0.957031,0.983938,0.879838,1.02036,0.96763,0.990111,1.01373,1.02406,0.902889,0.978345,1.00253,0.985321,0.86148,1.00998,0.981305,0.897744,0.998784,0.95417,1.02984,0.756349,0.988345,0.946013,0.911309,0.99394,0.747684,0.978608,0.933964,0.987284,0.954881,0.88919,0.91848,1.03822,0.804113,0.958427,0.981914,0.992299,1.01587,1.00196
762,0.920532,1.07146,1.04771,0.848615,0.955187,0.854554,0.949186,0.998588,0.967915,0.957154,0.828673,0.921262,0.771853,0.793088,0.926556,1.00196,0.989593,1.0051,0.961167,0.983675,0.880162,1.02046,0.967969,0.991327,1.01573,1.03427,0.903386,0.986229,1.00097,0.989399,0.872819,1.01057,0.981915,0.905325,0.998573,0.955505,1.02915,0.763253,0.989601,0.947042,0.913734,0.994143,0.747796,0.980748,0.935054,0.987357,0.955377,0.88986,0.923222,1.03849,0.808787,0.958427,0.983903,0.991581,1.02404,1.00475
763,0.918938,1.07135,1.06944,0.85111,0.945093,0.855646,0.954388,0.999948,0.974215,0.959166,0.8304,0.920303,0.768399,0.796144,0.927553,0.999476,0.986894,1.00335,0.965121,0.984219,0.881588,1.01981,0.970616,0.993509,1.01558,1.03302,0.905308,0.98341,1.00115,0.988556,0.873365,1.01008,0.985422,0.907477,1.00171,0.955796,1.02749,0.758678,0.987234,0.936863,0.914438,0.99341,0.747984,0.988677,0.936373,0.986251,0.953786,0.880695,0.924476,1.03922,0.813833,0.959168,0.987125,0.991917,1.02174,1.00616
764,0.931335,1.072,1.09559,0.853853,0.94178,0.857822,0.957005,0.997777,0.972192,0.957587,0.830503,0.9243,0.766705,0.797279,0.930821,0.996116,0.985872,0.999365,0.96281,0.982083,0.883354,1.01969,0.969802,0.991949,1.01225,1.02961,0.910023,0.98002,1.00326,0.986759,0.874859,1.00898,0.98256,0.911489,0.999382,0.957746,1.02577,0.749905,0.98629,0.935032,0.917074,0.994349,0.751308,0.987074,0.935013,0.984274,0.956487,0.877693,0.927196,1.03749,0.8147,0.960986,0.992433,0.995432,1.01713,1.00726
765,0.929389,1.07442,1.08964,0.855206,0.941011,0.859935,0.961549,1.01615,0.983041,0.965987,0.828436,0.922234,0.77284,0.798977,0.934776,0.992823,0.98322,0.999246,0.964447,0.980492,0.881642,1.02413,0.978551,1.0099,1.00911,1.02908,0.907402,0.979914,1.00719,0.988638,0.876928,1.02251,0.991779,0.914209,1.00899,0.955652,1.02302,0.764744,0.984884,0.936097,0.923078,1.00212,0.753371,1.00862,0.930728,0.98644,0.954393,0.877662,0.93074,1.03554,0.814436,0.964974,0.999592,0.996747,1.01529,1.01159
766,0.928544,1.07797,1.09599,0.857669,0.941055,0.863675,0.966546,1.01402,0.98224,0.964302,0.827529,0.921775,0.769974,0.798519,0.941337,0.991942,0.98469,0.99712,0.966164,0.97964,0.880741,1.02324,0.977516,1.00802,1.00792,1.02406,0.906897,0.981891,1.00162,0.986878,0.881013,1.02027,0.990414,0.917726,1.00664,0.954549,1.01451,0.774555,0.984949,0.937577,0.935843,1.00128,0.751447,1.00744,0.929689,0.981081,0.952744,0.877014,0.943571,1.03173,0.809987,0.962971,1.00585,0.995935,1.01289,1.01412
767,0.929311,1.08475,1.10623,0.866413,0.930632,0.874149,0.97969,1.01555,0.98262,0.966812,0.827697,0.921975,0.773098,0.800437,0.944178,0.985488,0.980027,0.989276,0.956244,0.979182,0.881974,1.01803,0.980219,1.00948,0.995449,1.0152,0.907158,0.972257,1.00039,0.985559,0.888136,1.01991,0.990678,0.924018,1.00468,0.954942,1.00687,0.787446,0.979374,0.929169,0.945216,1.00156,0.749057,1.00951,0.929416,0.975583,0.94985,0.872862,0.953028,1.02635,0.80855,0.964179,1.00959,0.996328,1.00644,1.01469
768,0.918155,1.09087,1.10321,0.866575,0.923538,0.88364,0.979336,1.00788,0.973958,0.958592,0.827002,0.915607,0.794169,0.80279,0.949072,0.982597,0.976374,0.984266,0.950226,0.973305,0.874093,1.01403,0.972145,1.00573,0.993282,1.01169,0.897816,0.966129,1.00395,0.980141,0.900242,1.01444,0.984678,0.926516,1.00046,0.943051,1.00541,0.822138,0.974371,0.921601,0.952534,0.993739,0.747821,1.00529,0.921545,0.97218,0.941275,0.865969,0.957214,1.01683,0.809342,0.955117,1.0163,0.989937,1.00356,1.0154
769,0.913654,1.09851,1.11829,0.869613,0.925957,0.8982,0.982245,1.00332,0.970047,0.956501,0.824624,0.912207,0.791978,0.804806,0.95599,0.977328,0.971739,0.980865,0.950256,0.96941,0.870193,1.01323,0.968902,1.00018,0.991022,1.01312,0.893648,0.963084,1.01139,0.98337,0.911441,1.01022,0.9803,0.932804,0.996329,0.938816,1.00763,0.821135,0.971851,0.925616,0.960713,0.991025,0.747779,0.999745,0.915722,0.975341,0.938534,0.865701,0.966551,1.0152,0.809493,0.9519,1.02326,0.986747,1.00069,1.0191
770,0.911211,1.09958,1.12751,0.890341,0.922605,0.901555,0.984104,1.00324,0.971155,0.956013,0.822673,0.908927,0.787461,0.80733,0.964153,0.976495,0.966698,0.9792,0.95244,0.967479,0.8661,1.01246,0.968677,1.0004,0.988362,1.01079,0.891823,0.964791,1.01904,0.984482,0.916351,1.01009,0.981467,0.936059,0.996079,0.93682,1.00785,0.825482,0.96869,0.924325,0.967619,0.991045,0.745597,0.99963,0.913116,0.978214,0.935279,0.862104,0.973329,1.01412,0.807293,0.950196,1.0297,0.984289,0.998981,1.02549
771,0.907661,1.10048,1.14644,0.892959,0.923626,0.905864,0.990801,1.00502,0.971453,0.953335,0.812216,0.89596,0.782539,0.809147,0.972079,0.979107,0.971062,0.977997,0.952609,0.974956,0.86343,1.0154,0.967813,1.00427,0.988534,1.01927,0.89075,0.967593,1.02916,0.983371,0.919756,1.01361,0.982611,0.941978,0.997044,0.930659,1.02424,0.816595,0.9693,0.925213,0.972045,0.990183,0.746444,1.00269,0.903872,0.99535,0.935276,0.860684,0.982294,1.01474,0.8094,0.947935,1.03182,0.982624,1.00611,1.03672
772,0.911744,1.10188,1.15532,0.895974,0.924482,0.914078,0.998479,1.00656,0.97509,0.956356,0.81142,0.897702,0.779679,0.81062,0.981924,0.978085,0.974066,0.976826,0.955646,0.97801,0.863473,1.01466,0.96986,1.00614,0.99354,1.02461,0.891491,0.968026,1.03529,0.989302,0.926999,1.01367,0.98347,0.947651,0.999118,0.92964,1.03226,0.811609,0.978046,0.927282,0.979885,0.992417,0.749627,1.00532,0.898365,1.00206,0.938983,0.862574,0.989586,1.01382,0.813366,0.947764,1.03794,0.986372,1.00957,1.04178
773,0.915078,1.10246,1.15963,0.897418,0.927638,0.919026,1.00346,1.00653,0.972728,0.954338,0.814808,0.900869,0.775184,0.810948,0.990986,0.982852,0.97558,0.982066,0.96135,0.979439,0.866617,1.01543,0.96823,1.01062,0.99301,1.03207,0.894328,0.971708,1.03831,0.997029,0.92935,1.01722,0.987678,0.95013,1.00178,0.92818,1.0389,0.808031,0.97711,0.930555,0.984,0.994175,0.75245,1.00958,0.897677,1.00912,0.942731,0.863719,0.994397,1.01159,0.813064,0.947386,1.03688,0.986627,1.0129,1.04843
774,0.917814,1.10244,1.13769,0.8994,0.930607,0.920969,1.00852,1.00952,0.978182,0.960497,0.817707,0.906331,0.776887,0.808308,0.995615,0.988821,0.97918,0.98702,0.964715,0.981583,0.868587,1.02207,0.973203,1.01445,0.995011,1.03794,0.89685,0.976126,1.04297,1.00178,0.932137,1.02153,0.990213,0.953157,1.00533,0.928505,1.04276,0.810567,0.978317,0.933412,0.984565,0.998805,0.750337,1.01206,0.900165,1.01491,0.94612,0.866279,1.00017,1.01398,0.809877,0.951109,1.03865,0.989828,1.01815,1.05456
775,0.920657,1.10572,1.12476,0.899016,0.933574,0.925689,1.01417,1.01107,0.982969,0.96403,0.820148,0.90964,0.775552,0.804307,0.996719,0.991088,0.980611,0.99055,0.968031,0.983112,0.869547,1.02402,0.976034,1.01916,0.998327,1.04256,0.899221,0.979722,1.04396,1.00536,0.937882,1.02593,0.992691,0.957138,1.0074,0.933684,1.04679,0.810262,0.981977,0.936875,0.9791,1.00235,0.749202,1.01701,0.903348,1.01884,0.949169,0.867632,1.00454,1.01281,0.814257,0.954281,1.03956,0.99371,1.02097,1.06082
776,0.922329,1.11155,1.11975,0.890005,0.934725,0.922994,1.01876,1.01374,0.986305,0.96986,0.820827,0.912437,0.776507,0.806289,0.996867,0.993838,0.984994,0.990952,0.968857,0.988118,0.871016,1.02708,0.980432,1.02128,1.00167,1.04721,0.900909,0.982833,1.04051,1.00663,0.930022,1.02953,0.99342,0.956531,1.00893,0.936811,1.04805,0.813051,0.985688,0.936784,0.977672,1.00532,0.748749,1.01946,0.906369,1.02176,0.951249,0.869492,1.01011,1.01212,0.814894,0.957237,1.03739,0.994827,1.0243,1.06184
777,0.924531,1.1181,1.11513,0.884575,0.936598,0.923871,1.02077,1.01627,0.989246,0.972282,0.821042,0.915049,0.773025,0.808938,0.999532,0.993386,0.987089,0.986102,0.971154,0.991067,0.873832,1.02962,0.982868,1.02478,1.00225,1.04485,0.904118,0.982247,1.0415,1.00815,0.922788,1.03298,0.996856,0.952165,1.01294,0.938246,1.04884,0.805322,0.988474,0.936966,0.9786,1.00888,0.748066,1.02236,0.908643,1.02281,0.95363,0.870676,1.01129,1.01599,0.813041,0.959873,1.03728,0.998494,1.02197,1.06504
778,0.925057,1.12301,1.0949,0.885622,0.932469,0.925986,1.02013,1.01987,0.990845,0.975752,0.822537,0.918586,0.769784,0.806914,1.00402,0.994757,0.990104,0.986552,0.967851,0.991236,0.873875,1.03502,0.985397,1.02827,1.00415,1.04506,0.904456,0.983593,1.04163,1.00647,0.925623,1.03832,0.99903,0.952413,1.01635,0.942417,1.04762,0.806653,0.992236,0.937146,0.985834,1.01162,0.74856,1.02416,0.910879,1.0215,0.951786,0.868842,1.01604,1.01931,0.809438,0.963891,1.03937,0.999531,1.02384,1.06535
779,0.910831,1.12892,1.07995,0.887269,0.933698,0.926647,1.01748,1.02504,0.995302,0.978629,0.824963,0.907732,0.768376,0.804949,1.00623,0.995689,0.991512,0.985466,0.966519,0.994084,0.871331,1.04099,0.988716,1.03355,1.00614,1.04529,0.898706,0.98564,1.04803,1.00317,0.927488,1.04436,1.00488,0.953991,1.02274,0.941325,1.05939,0.811384,0.996172,0.93734,0.984878,1.01343,0.745152,1.02892,0.904636,1.0223,0.951412,0.869856,1.0194,1.02583,0.80871,0.96478,1.03626,0.998452,1.02439,1.06595
